s,a,s',p_r,reward,number_occurrences
<>,START,<START>,1.0,0.0,2000
<A_ACCEPTED | 37>,A_FINALIZED,<A_FINALIZED | 2>,1.0,0.0,806
<W_Call_after_offer | 49>,END,<END | 49>,1.0,0.08776643855695325,1
<W_Call_after_offer | 49>,O_CANCELLED,<O_ACCEPTED | 96>,0.25,0.0,2
<W_Call_after_offer | 49>,O_CANCELLED,<O_CANCELLED | 16>,0.125,0.0,1
<W_Call_after_offer | 49>,O_CANCELLED,<O_CANCELLED | 49>,0.625,0.0,5
<W_Call_after_offer | 49>,O_SELECTED,<O_SELECTED | 16>,0.06451612903225806,0.0,2
<W_Call_after_offer | 49>,O_SELECTED,<O_SELECTED | 31>,0.03225806451612903,0.0,1
<W_Call_after_offer | 49>,O_SELECTED,<O_SELECTED | 49>,0.9032258064516129,0.0,28
<W_Call_after_offer | 49>,W_Call_after_offer,<O_ACCEPTED | 16>,0.038461538461538464,0.0,1
<W_Call_after_offer | 49>,W_Call_after_offer,<O_ACCEPTED | 49>,0.07692307692307693,0.0,2
<W_Call_after_offer | 49>,W_Call_after_offer,<W_Call_after_offer | 49>,0.8846153846153846,0.0,23
<W_Call_after_offer | 4>,O_CANCELLED,<O_CANCELLED | 4>,0.5,0.0,3
<W_Call_after_offer | 4>,O_CANCELLED,<O_DECLINED | 4>,0.16666666666666666,0.0,1
<W_Call_after_offer | 4>,O_CANCELLED,<O_DECLINED | 99>,0.3333333333333333,0.0,2
<W_Call_after_offer | 4>,O_SELECTED,<O_SELECTED | 34>,0.047619047619047616,0.0,1
<W_Call_after_offer | 4>,O_SELECTED,<O_SELECTED | 4>,0.9523809523809523,0.0,20
<W_Call_after_offer | 4>,W_Call_after_offer,<W_Call_after_offer | 4>,0.9583333333333334,0.0,23
<W_Call_after_offer | 4>,W_Call_after_offer,<W_Call_after_offer | 99>,0.041666666666666664,0.0,1
<W_Call_after_offer | 51>,END,<END | 51>,1.0,0.08797677382188347,1
<W_Call_after_offer | 51>,O_CANCELLED,<O_ACCEPTED | 45>,0.16666666666666666,0.0,1
<W_Call_after_offer | 51>,O_CANCELLED,<O_ACCEPTED | 63>,0.16666666666666666,0.0,1
<W_Call_after_offer | 51>,O_CANCELLED,<O_CANCELLED | 51>,0.6666666666666666,0.0,4
<W_Call_after_offer | 51>,O_SELECTED,<O_SELECTED | 51>,1.0,0.0,30
<W_Call_after_offer | 51>,W_Call_after_offer,<O_ACCEPTED | 51>,0.1,0.0,2
<W_Call_after_offer | 51>,W_Call_after_offer,<O_SENT_BACK | 51>,0.05,0.0,1
<W_Call_after_offer | 51>,W_Call_after_offer,<W_Call_after_offer | 51>,0.8,0.0,16
<W_Call_after_offer | 51>,W_Call_after_offer,<W_Call_after_offer | 9>,0.05,0.0,1
<W_Call_after_offer | 52>,O_CANCELLED,<O_CANCELLED | 52>,1.0,0.0,3
<W_Call_after_offer | 52>,O_SELECTED,<O_SELECTED | 52>,1.0,0.0,5
<W_Call_after_offer | 52>,W_Call_after_offer,<W_Call_after_offer | 52>,1.0,0.0,13
<W_Call_after_offer | 58>,END,<END | 58>,1.0,0.08775325093191472,1
<W_Call_after_offer | 58>,O_CANCELLED,<O_ACCEPTED | 62>,0.14285714285714285,0.0,1
<W_Call_after_offer | 58>,O_CANCELLED,<O_ACCEPTED | 96>,0.14285714285714285,0.0,1
<W_Call_after_offer | 58>,O_CANCELLED,<O_CANCELLED | 58>,0.5714285714285714,0.0,4
<W_Call_after_offer | 58>,O_CANCELLED,<O_DECLINED | 21>,0.14285714285714285,0.0,1
<W_Call_after_offer | 58>,O_SELECTED,<O_SELECTED | 31>,0.06451612903225806,0.0,2
<W_Call_after_offer | 58>,O_SELECTED,<O_SELECTED | 49>,0.03225806451612903,0.0,1
<W_Call_after_offer | 58>,O_SELECTED,<O_SELECTED | 58>,0.9032258064516129,0.0,28
<W_Call_after_offer | 58>,W_Call_after_offer,<O_ACCEPTED | 31>,0.034482758620689655,0.0,1
<W_Call_after_offer | 58>,W_Call_after_offer,<O_ACCEPTED | 58>,0.13793103448275862,0.0,4
<W_Call_after_offer | 58>,W_Call_after_offer,<W_Call_after_offer | 31>,0.06896551724137931,0.0,2
<W_Call_after_offer | 58>,W_Call_after_offer,<W_Call_after_offer | 58>,0.7586206896551724,0.0,22
<W_Call_after_offer | 5>,O_CANCELLED,<O_ACCEPTED | 63>,0.16666666666666666,0.0,1
<W_Call_after_offer | 5>,O_CANCELLED,<O_CANCELLED | 42>,0.16666666666666666,0.0,1
<W_Call_after_offer | 5>,O_CANCELLED,<O_CANCELLED | 5>,0.16666666666666666,0.0,1
<W_Call_after_offer | 5>,O_CANCELLED,<O_CANCELLED | 84>,0.5,0.0,3
<W_Call_after_offer | 5>,O_SELECTED,<O_SELECTED | 42>,0.16666666666666666,0.0,1
<W_Call_after_offer | 5>,O_SELECTED,<O_SELECTED | 51>,0.3333333333333333,0.0,2
<W_Call_after_offer | 5>,O_SELECTED,<O_SELECTED | 5>,0.5,0.0,3
<W_Call_after_offer | 5>,W_Call_after_offer,<O_ACCEPTED | 42>,0.07692307692307693,0.0,2
<W_Call_after_offer | 5>,W_Call_after_offer,<O_ACCEPTED | 51>,0.07692307692307693,0.0,2
<W_Call_after_offer | 5>,W_Call_after_offer,<O_ACCEPTED | 84>,0.038461538461538464,0.0,1
<W_Call_after_offer | 5>,W_Call_after_offer,<O_SENT_BACK | 51>,0.07692307692307693,0.0,2
<W_Call_after_offer | 5>,W_Call_after_offer,<W_Call_after_offer | 42>,0.34615384615384615,0.0,9
<W_Call_after_offer | 5>,W_Call_after_offer,<W_Call_after_offer | 51>,0.11538461538461539,0.0,3
<W_Call_after_offer | 5>,W_Call_after_offer,<W_Call_after_offer | 5>,0.038461538461538464,0.0,1
<W_Call_after_offer | 5>,W_Call_after_offer,<W_Call_after_offer | 73>,0.038461538461538464,0.0,1
<W_Call_after_offer | 5>,W_Call_after_offer,<W_Call_after_offer | 84>,0.19230769230769232,0.0,5
<W_Call_after_offer | 60>,END,<END | 73>,1.0,0.08798723491495473,1
<W_Call_after_offer | 60>,O_CANCELLED,<O_ACCEPTED | 63>,0.25,0.0,1
<W_Call_after_offer | 60>,O_CANCELLED,<O_CANCELLED | 73>,0.75,0.0,3
<W_Call_after_offer | 60>,O_SELECTED,<O_SELECTED | 60>,0.20754716981132076,0.0,11
<W_Call_after_offer | 60>,O_SELECTED,<O_SELECTED | 73>,0.7924528301886793,0.0,42
<W_Call_after_offer | 60>,W_Call_after_offer,<O_ACCEPTED | 73>,0.012987012987012988,0.0,1
<W_Call_after_offer | 60>,W_Call_after_offer,<O_DECLINED | 73>,0.012987012987012988,0.0,1
<W_Call_after_offer | 60>,W_Call_after_offer,<O_SENT_BACK | 73>,0.18181818181818182,0.0,14
<W_Call_after_offer | 60>,W_Call_after_offer,<W_Call_after_offer | 60>,0.06493506493506493,0.0,5
<W_Call_after_offer | 60>,W_Call_after_offer,<W_Call_after_offer | 63>,0.012987012987012988,0.0,1
<W_Call_after_offer | 60>,W_Call_after_offer,<W_Call_after_offer | 73>,0.7142857142857143,0.0,55
<W_Call_after_offer | 62>,O_CANCELLED,<O_ACCEPTED | 62>,0.14285714285714285,0.0,1
<W_Call_after_offer | 62>,O_CANCELLED,<O_ACCEPTED | 99>,0.14285714285714285,0.0,1
<W_Call_after_offer | 62>,O_CANCELLED,<O_CANCELLED | 62>,0.5714285714285714,0.0,4
<W_Call_after_offer | 62>,O_CANCELLED,<O_CANCELLED | 99>,0.14285714285714285,0.0,1
<W_Call_after_offer | 62>,O_SELECTED,<O_SELECTED | 4>,0.07142857142857142,0.0,1
<W_Call_after_offer | 62>,O_SELECTED,<O_SELECTED | 62>,0.8571428571428571,0.0,12
<W_Call_after_offer | 62>,O_SELECTED,<O_SELECTED | 99>,0.07142857142857142,0.0,1
<W_Call_after_offer | 62>,W_Call_after_offer,<O_ACCEPTED | 62>,0.043478260869565216,0.0,1
<W_Call_after_offer | 62>,W_Call_after_offer,<O_ACCEPTED | 99>,0.043478260869565216,0.0,1
<W_Call_after_offer | 62>,W_Call_after_offer,<W_Call_after_offer | 62>,0.8695652173913043,0.0,20
<W_Call_after_offer | 62>,W_Call_after_offer,<W_Call_after_offer | 99>,0.043478260869565216,0.0,1
<W_Call_after_offer | 63>,O_CANCELLED,<O_CANCELLED | 45>,1.0,0.0,1
<W_Call_after_offer | 63>,O_SELECTED,<O_SELECTED | 45>,0.2,0.0,1
<W_Call_after_offer | 63>,O_SELECTED,<O_SELECTED | 63>,0.8,0.0,4
<W_Call_after_offer | 63>,W_Call_after_offer,<O_ACCEPTED | 45>,0.058823529411764705,0.0,1
<W_Call_after_offer | 63>,W_Call_after_offer,<O_SENT_BACK | 1>,0.058823529411764705,0.0,1
<W_Call_after_offer | 63>,W_Call_after_offer,<O_SENT_BACK | 63>,0.058823529411764705,0.0,1
<W_Call_after_offer | 63>,W_Call_after_offer,<W_Call_after_offer | 1>,0.11764705882352941,0.0,2
<W_Call_after_offer | 63>,W_Call_after_offer,<W_Call_after_offer | 45>,0.35294117647058826,0.0,6
<W_Call_after_offer | 63>,W_Call_after_offer,<W_Call_after_offer | 63>,0.35294117647058826,0.0,6
<W_Call_after_offer | 64>,O_CANCELLED,<O_CANCELLED | 64>,1.0,0.0,6
<W_Call_after_offer | 64>,O_SELECTED,<O_SELECTED | 62>,0.07142857142857142,0.0,1
<W_Call_after_offer | 64>,O_SELECTED,<O_SELECTED | 64>,0.9285714285714286,0.0,13
<W_Call_after_offer | 64>,W_Call_after_offer,<O_ACCEPTED | 64>,0.17647058823529413,0.0,3
<W_Call_after_offer | 64>,W_Call_after_offer,<W_Call_after_offer | 62>,0.11764705882352941,0.0,2
<W_Call_after_offer | 64>,W_Call_after_offer,<W_Call_after_offer | 64>,0.7058823529411765,0.0,12
<W_Call_after_offer | 66>,O_CANCELLED,<O_ACCEPTED | 66>,0.3333333333333333,0.0,1
<W_Call_after_offer | 66>,O_CANCELLED,<O_ACCEPTED | 96>,0.3333333333333333,0.0,1
<W_Call_after_offer | 66>,O_CANCELLED,<O_CANCELLED | 66>,0.3333333333333333,0.0,1
<W_Call_after_offer | 66>,O_SELECTED,<O_SELECTED | 64>,0.04,0.0,1
<W_Call_after_offer | 66>,O_SELECTED,<O_SELECTED | 66>,0.76,0.0,19
<W_Call_after_offer | 66>,O_SELECTED,<O_SELECTED | 96>,0.2,0.0,5
<W_Call_after_offer | 66>,W_Call_after_offer,<O_ACCEPTED | 96>,0.14285714285714285,0.0,2
<W_Call_after_offer | 66>,W_Call_after_offer,<W_Call_after_offer | 66>,0.6428571428571429,0.0,9
<W_Call_after_offer | 66>,W_Call_after_offer,<W_Call_after_offer | 96>,0.21428571428571427,0.0,3
<W_Call_after_offer | 70>,O_CANCELLED,<O_ACCEPTED | 1>,0.3333333333333333,0.0,2
<W_Call_after_offer | 70>,O_CANCELLED,<O_CANCELLED | 70>,0.6666666666666666,0.0,4
<W_Call_after_offer | 70>,O_SELECTED,<O_SELECTED | 58>,0.15789473684210525,0.0,6
<W_Call_after_offer | 70>,O_SELECTED,<O_SELECTED | 70>,0.8157894736842105,0.0,31
<W_Call_after_offer | 70>,O_SELECTED,<O_SELECTED | 9>,0.02631578947368421,0.0,1
<W_Call_after_offer | 70>,W_Call_after_offer,<O_ACCEPTED | 70>,0.08888888888888889,0.0,4
<W_Call_after_offer | 70>,W_Call_after_offer,<O_ACCEPTED | 9>,0.022222222222222223,0.0,1
<W_Call_after_offer | 70>,W_Call_after_offer,<W_Call_after_offer | 58>,0.06666666666666667,0.0,3
<W_Call_after_offer | 70>,W_Call_after_offer,<W_Call_after_offer | 70>,0.8,0.0,36
<W_Call_after_offer | 70>,W_Call_after_offer,<W_Call_after_offer | 9>,0.022222222222222223,0.0,1
<W_Call_after_offer | 71>,O_CANCELLED,<O_ACCEPTED | 88>,0.3333333333333333,0.0,1
<W_Call_after_offer | 71>,O_CANCELLED,<O_CANCELLED | 71>,0.6666666666666666,0.0,2
<W_Call_after_offer | 71>,O_SELECTED,<O_SELECTED | 71>,1.0,0.0,15
<W_Call_after_offer | 71>,W_Call_after_offer,<O_ACCEPTED | 71>,0.09523809523809523,0.0,2
<W_Call_after_offer | 71>,W_Call_after_offer,<O_DECLINED | 16>,0.047619047619047616,0.0,1
<W_Call_after_offer | 71>,W_Call_after_offer,<W_Call_after_offer | 16>,0.047619047619047616,0.0,1
<W_Call_after_offer | 71>,W_Call_after_offer,<W_Call_after_offer | 71>,0.8095238095238095,0.0,17
<W_Call_after_offer | 73>,END,<END | 73>,1.0,0.08798723491495473,1
<W_Call_after_offer | 73>,O_CANCELLED,<O_CANCELLED | 51>,0.058823529411764705,0.0,1
<W_Call_after_offer | 73>,O_CANCELLED,<O_CANCELLED | 73>,0.8823529411764706,0.0,15
<W_Call_after_offer | 73>,O_CANCELLED,<O_DECLINED | 45>,0.058823529411764705,0.0,1
<W_Call_after_offer | 73>,O_SELECTED,<O_SELECTED | 42>,0.10294117647058823,0.0,7
<W_Call_after_offer | 73>,O_SELECTED,<O_SELECTED | 51>,0.11764705882352941,0.0,8
<W_Call_after_offer | 73>,O_SELECTED,<O_SELECTED | 73>,0.7794117647058824,0.0,53
<W_Call_after_offer | 73>,W_Call_after_offer,<O_ACCEPTED | 51>,0.041666666666666664,0.0,5
<W_Call_after_offer | 73>,W_Call_after_offer,<O_ACCEPTED | 73>,0.041666666666666664,0.0,5
<W_Call_after_offer | 73>,W_Call_after_offer,<O_DECLINED | 73>,0.008333333333333333,0.0,1
<W_Call_after_offer | 73>,W_Call_after_offer,<O_SENT_BACK | 51>,0.025,0.0,3
<W_Call_after_offer | 73>,W_Call_after_offer,<O_SENT_BACK | 73>,0.09166666666666666,0.0,11
<W_Call_after_offer | 73>,W_Call_after_offer,<W_Call_after_offer | 42>,0.06666666666666667,0.0,8
<W_Call_after_offer | 73>,W_Call_after_offer,<W_Call_after_offer | 51>,0.058333333333333334,0.0,7
<W_Call_after_offer | 73>,W_Call_after_offer,<W_Call_after_offer | 73>,0.6666666666666666,0.0,80
<W_Call_after_offer | 76>,END,<END | 12>,1.0,0.08801280847267916,1
<W_Call_after_offer | 76>,O_CANCELLED,<A_CANCELLED | 12>,0.6666666666666666,0.0,2
<W_Call_after_offer | 76>,O_CANCELLED,<O_DECLINED | 12>,0.3333333333333333,0.0,1
<W_Call_after_offer | 76>,O_SELECTED,<O_SELECTED | 12>,0.9887640449438202,0.0,88
<W_Call_after_offer | 76>,O_SELECTED,<O_SELECTED | 8>,0.011235955056179775,0.0,1
<W_Call_after_offer | 76>,W_Call_after_offer,<O_DECLINED | 12>,0.125,0.0,31
<W_Call_after_offer | 76>,W_Call_after_offer,<O_SENT_BACK | 12>,0.35080645161290325,0.0,87
<W_Call_after_offer | 76>,W_Call_after_offer,<O_SENT_BACK | 8>,0.004032258064516129,0.0,1
<W_Call_after_offer | 76>,W_Call_after_offer,<W_Call_after_offer | 12>,0.5201612903225806,0.0,129
<W_Call_after_offer | 79>,O_SELECTED,<O_SELECTED | 79>,1.0,0.0,3
<W_Call_after_offer | 79>,W_Call_after_offer,<O_SENT_BACK | 79>,0.75,0.0,3
<W_Call_after_offer | 79>,W_Call_after_offer,<W_Call_after_offer | 79>,0.25,0.0,1
<W_Call_after_offer | 82>,O_CANCELLED,<O_CANCELLED | 82>,1.0,0.0,6
<W_Call_after_offer | 82>,O_SELECTED,<O_SELECTED | 71>,0.041666666666666664,0.0,1
<W_Call_after_offer | 82>,O_SELECTED,<O_SELECTED | 82>,0.9583333333333334,0.0,23
<W_Call_after_offer | 82>,W_Call_after_offer,<O_ACCEPTED | 82>,0.12,0.0,3
<W_Call_after_offer | 82>,W_Call_after_offer,<O_DECLINED | 82>,0.04,0.0,1
<W_Call_after_offer | 82>,W_Call_after_offer,<W_Call_after_offer | 71>,0.08,0.0,2
<W_Call_after_offer | 82>,W_Call_after_offer,<W_Call_after_offer | 82>,0.76,0.0,19
<W_Call_after_offer | 83>,O_CANCELLED,<O_CANCELLED | 83>,1.0,0.0,2
<W_Call_after_offer | 83>,O_SELECTED,<O_SELECTED | 83>,1.0,0.0,9
<W_Call_after_offer | 83>,W_Call_after_offer,<O_ACCEPTED | 83>,0.1,0.0,1
<W_Call_after_offer | 83>,W_Call_after_offer,<W_Call_after_offer | 83>,0.9,0.0,9
<W_Call_after_offer | 84>,END,<END | 84>,1.0,0.08791509553651618,1
<W_Call_after_offer | 84>,O_CANCELLED,<O_CANCELLED | 70>,0.2,0.0,1
<W_Call_after_offer | 84>,O_CANCELLED,<O_CANCELLED | 84>,0.8,0.0,4
<W_Call_after_offer | 84>,O_SELECTED,<O_SELECTED | 51>,0.07692307692307693,0.0,1
<W_Call_after_offer | 84>,O_SELECTED,<O_SELECTED | 70>,0.3076923076923077,0.0,4
<W_Call_after_offer | 84>,O_SELECTED,<O_SELECTED | 84>,0.6153846153846154,0.0,8
<W_Call_after_offer | 84>,W_Call_after_offer,<O_ACCEPTED | 51>,0.041666666666666664,0.0,1
<W_Call_after_offer | 84>,W_Call_after_offer,<O_ACCEPTED | 70>,0.041666666666666664,0.0,1
<W_Call_after_offer | 84>,W_Call_after_offer,<O_SENT_BACK | 84>,0.041666666666666664,0.0,1
<W_Call_after_offer | 84>,W_Call_after_offer,<W_Call_after_offer | 51>,0.041666666666666664,0.0,1
<W_Call_after_offer | 84>,W_Call_after_offer,<W_Call_after_offer | 70>,0.4166666666666667,0.0,10
<W_Call_after_offer | 84>,W_Call_after_offer,<W_Call_after_offer | 84>,0.4166666666666667,0.0,10
<W_Call_after_offer | 88>,O_CANCELLED,<O_ACCEPTED | 88>,0.2,0.0,1
<W_Call_after_offer | 88>,O_CANCELLED,<O_CANCELLED | 88>,0.8,0.0,4
<W_Call_after_offer | 88>,O_SELECTED,<O_SELECTED | 88>,0.9230769230769231,0.0,12
<W_Call_after_offer | 88>,O_SELECTED,<O_SELECTED | 94>,0.07692307692307693,0.0,1
<W_Call_after_offer | 88>,W_Call_after_offer,<W_Call_after_offer | 34>,0.08333333333333333,0.0,1
<W_Call_after_offer | 88>,W_Call_after_offer,<W_Call_after_offer | 88>,0.8333333333333334,0.0,10
<W_Call_after_offer | 88>,W_Call_after_offer,<W_Call_after_offer | 94>,0.08333333333333333,0.0,1
<W_Call_after_offer | 8>,END,<END | 8>,1.0,0.0879684583394817,1
<W_Call_after_offer | 8>,O_CANCELLED,<O_CANCELLED | 8>,0.5,0.0,1
<W_Call_after_offer | 8>,O_CANCELLED,<O_DECLINED | 8>,0.5,0.0,1
<W_Call_after_offer | 8>,O_SELECTED,<O_SELECTED | 8>,1.0,0.0,16
<W_Call_after_offer | 8>,W_Call_after_offer,<O_DECLINED | 8>,0.08235294117647059,0.0,7
<W_Call_after_offer | 8>,W_Call_after_offer,<O_SENT_BACK | 8>,0.32941176470588235,0.0,28
<W_Call_after_offer | 8>,W_Call_after_offer,<W_Call_after_offer | 8>,0.5882352941176471,0.0,50
<W_Call_after_offer | 90>,O_SELECTED,<O_SELECTED | 90>,1.0,0.0,5
<W_Call_after_offer | 91>,O_CANCELLED,<O_ACCEPTED | 91>,0.125,0.0,1
<W_Call_after_offer | 91>,O_CANCELLED,<O_CANCELLED | 48>,0.125,0.0,1
<W_Call_after_offer | 91>,O_CANCELLED,<O_CANCELLED | 91>,0.75,0.0,6
<W_Call_after_offer | 91>,O_SELECTED,<O_SELECTED | 48>,0.09523809523809523,0.0,2
<W_Call_after_offer | 91>,O_SELECTED,<O_SELECTED | 91>,0.9047619047619048,0.0,19
<W_Call_after_offer | 91>,W_Call_after_offer,<O_ACCEPTED | 48>,0.03333333333333333,0.0,1
<W_Call_after_offer | 91>,W_Call_after_offer,<O_ACCEPTED | 91>,0.06666666666666667,0.0,2
<W_Call_after_offer | 91>,W_Call_after_offer,<W_Call_after_offer | 83>,0.06666666666666667,0.0,2
<W_Call_after_offer | 91>,W_Call_after_offer,<W_Call_after_offer | 91>,0.8333333333333334,0.0,25
<W_Call_after_offer | 92>,O_CANCELLED,<O_CANCELLED | 92>,1.0,0.0,3
<W_Call_after_offer | 92>,O_SELECTED,<O_SELECTED | 28>,0.2222222222222222,0.0,2
<W_Call_after_offer | 92>,O_SELECTED,<O_SELECTED | 92>,0.7777777777777778,0.0,7
<W_Call_after_offer | 92>,W_Call_after_offer,<O_ACCEPTED | 92>,0.25,0.0,2
<W_Call_after_offer | 92>,W_Call_after_offer,<W_Call_after_offer | 92>,0.75,0.0,6
<W_Call_after_offer | 94>,O_CANCELLED,<O_ACCEPTED | 22>,0.3333333333333333,0.0,1
<W_Call_after_offer | 94>,O_CANCELLED,<O_ACCEPTED | 92>,0.3333333333333333,0.0,1
<W_Call_after_offer | 94>,O_CANCELLED,<O_CANCELLED | 94>,0.3333333333333333,0.0,1
<W_Call_after_offer | 94>,O_SELECTED,<O_SELECTED | 94>,1.0,0.0,8
<W_Call_after_offer | 94>,W_Call_after_offer,<O_ACCEPTED | 94>,0.07142857142857142,0.0,1
<W_Call_after_offer | 94>,W_Call_after_offer,<W_Call_after_offer | 94>,0.9285714285714286,0.0,13
<W_Call_after_offer | 96>,O_CANCELLED,<O_ACCEPTED | 96>,0.6666666666666666,0.0,2
<W_Call_after_offer | 96>,O_CANCELLED,<O_CANCELLED | 96>,0.3333333333333333,0.0,1
<W_Call_after_offer | 96>,O_SELECTED,<O_SELECTED | 21>,0.047619047619047616,0.0,1
<W_Call_after_offer | 96>,O_SELECTED,<O_SELECTED | 96>,0.9523809523809523,0.0,20
<W_Call_after_offer | 96>,W_Call_after_offer,<O_ACCEPTED | 21>,0.09090909090909091,0.0,1
<W_Call_after_offer | 96>,W_Call_after_offer,<W_Call_after_offer | 21>,0.09090909090909091,0.0,1
<W_Call_after_offer | 96>,W_Call_after_offer,<W_Call_after_offer | 96>,0.8181818181818182,0.0,9
<W_Call_after_offer | 98>,O_CANCELLED,<O_CANCELLED | 98>,1.0,0.0,1
<W_Call_after_offer | 98>,O_SELECTED,<O_SELECTED | 98>,1.0,0.0,4
<W_Call_after_offer | 99>,O_CANCELLED,<O_ACCEPTED | 99>,0.3333333333333333,0.0,1
<W_Call_after_offer | 99>,O_CANCELLED,<O_CANCELLED | 99>,0.6666666666666666,0.0,2
<W_Call_after_offer | 99>,O_SELECTED,<O_SELECTED | 22>,0.0625,0.0,1
<W_Call_after_offer | 99>,O_SELECTED,<O_SELECTED | 94>,0.0625,0.0,1
<W_Call_after_offer | 99>,O_SELECTED,<O_SELECTED | 99>,0.875,0.0,14
<W_Call_after_offer | 99>,W_Call_after_offer,<O_ACCEPTED | 99>,0.041666666666666664,0.0,1
<W_Call_after_offer | 99>,W_Call_after_offer,<W_Call_after_offer | 94>,0.041666666666666664,0.0,1
<W_Call_after_offer | 99>,W_Call_after_offer,<W_Call_after_offer | 99>,0.9166666666666666,0.0,22
<W_Call_after_offer | 9>,END,<END | 9>,1.0,0.08787502591242449,1
<W_Call_after_offer | 9>,O_CANCELLED,<O_ACCEPTED | 45>,0.05,0.0,1
<W_Call_after_offer | 9>,O_CANCELLED,<O_ACCEPTED | 66>,0.15,0.0,3
<W_Call_after_offer | 9>,O_CANCELLED,<O_ACCEPTED | 96>,0.1,0.0,2
<W_Call_after_offer | 9>,O_CANCELLED,<O_CANCELLED | 9>,0.65,0.0,13
<W_Call_after_offer | 9>,O_CANCELLED,<O_DECLINED | 96>,0.05,0.0,1
<W_Call_after_offer | 9>,O_SELECTED,<O_SELECTED | 49>,0.11627906976744186,0.0,5
<W_Call_after_offer | 9>,O_SELECTED,<O_SELECTED | 9>,0.8837209302325582,0.0,38
<W_Call_after_offer | 9>,W_Call_after_offer,<O_ACCEPTED | 49>,0.015151515151515152,0.0,1
<W_Call_after_offer | 9>,W_Call_after_offer,<O_ACCEPTED | 9>,0.045454545454545456,0.0,3
<W_Call_after_offer | 9>,W_Call_after_offer,<O_DECLINED | 9>,0.015151515151515152,0.0,1
<W_Call_after_offer | 9>,W_Call_after_offer,<W_Call_after_offer | 49>,0.09090909090909091,0.0,6
<W_Call_after_offer | 9>,W_Call_after_offer,<W_Call_after_offer | 9>,0.8333333333333334,0.0,55
<W_Call_missing_information | 0>,O_CANCELLED,<A_CANCELLED | 0>,0.2608695652173913,0.0,6
<W_Call_missing_information | 0>,O_CANCELLED,<O_DECLINED | 0>,0.7391304347826086,0.0,17
<W_Call_missing_information | 0>,O_SELECTED,<O_SELECTED | 0>,1.0,0.0,78
<W_Call_missing_information | 0>,W_Call_missing_information,<O_ACCEPTED | 0>,0.12903225806451613,0.0,12
<W_Call_missing_information | 0>,W_Call_missing_information,<O_ACCEPTED | 93>,0.010752688172043012,0.0,1
<W_Call_missing_information | 0>,W_Call_missing_information,<O_DECLINED | 0>,0.03225806451612903,0.0,3
<W_Call_missing_information | 0>,W_Call_missing_information,<W_Call_missing_information | 0>,0.8279569892473119,0.0,77
<W_Call_missing_information | 15>,O_CANCELLED,<A_CANCELLED | 0>,0.13043478260869565,0.0,3
<W_Call_missing_information | 15>,O_CANCELLED,<O_DECLINED | 0>,0.8695652173913043,0.0,20
<W_Call_missing_information | 15>,O_SELECTED,<O_SELECTED | 0>,0.9047619047619048,0.0,114
<W_Call_missing_information | 15>,O_SELECTED,<O_SELECTED | 93>,0.09523809523809523,0.0,12
<W_Call_missing_information | 15>,W_Call_missing_information,<O_ACCEPTED | 0>,0.11805555555555555,0.0,17
<W_Call_missing_information | 15>,W_Call_missing_information,<O_ACCEPTED | 93>,0.006944444444444444,0.0,1
<W_Call_missing_information | 15>,W_Call_missing_information,<O_DECLINED | 0>,0.006944444444444444,0.0,1
<W_Call_missing_information | 15>,W_Call_missing_information,<W_Call_missing_information | 0>,0.8125,0.0,117
<W_Call_missing_information | 15>,W_Call_missing_information,<W_Call_missing_information | 93>,0.05555555555555555,0.0,8
<W_Call_missing_information | 19>,O_SELECTED,<O_SELECTED | 63>,1.0,0.0,1
<W_Call_missing_information | 19>,W_Call_missing_information,<W_Call_missing_information | 63>,1.0,0.0,1
<W_Call_missing_information | 1>,O_CANCELLED,<O_CANCELLED | 1>,1.0,0.0,2
<W_Call_missing_information | 1>,O_SELECTED,<O_SELECTED | 1>,1.0,0.0,2
<W_Call_missing_information | 1>,W_Call_missing_information,<O_ACCEPTED | 1>,1.0,0.0,1
<W_Call_missing_information | 24>,O_SELECTED,<O_SELECTED | 84>,1.0,0.0,2
<W_Call_missing_information | 24>,W_Call_missing_information,<W_Call_missing_information | 84>,1.0,0.0,4
<W_Call_missing_information | 46>,O_CANCELLED,<O_ACCEPTED | 63>,0.2857142857142857,0.0,2
<W_Call_missing_information | 46>,O_CANCELLED,<O_CANCELLED | 5>,0.14285714285714285,0.0,1
<W_Call_missing_information | 46>,O_CANCELLED,<O_CANCELLED | 60>,0.14285714285714285,0.0,1
<W_Call_missing_information | 46>,O_CANCELLED,<O_CANCELLED | 93>,0.2857142857142857,0.0,2
<W_Call_missing_information | 46>,O_CANCELLED,<O_DECLINED | 63>,0.14285714285714285,0.0,1
<W_Call_missing_information | 46>,O_SELECTED,<O_SELECTED | 5>,0.09090909090909091,0.0,2
<W_Call_missing_information | 46>,O_SELECTED,<O_SELECTED | 60>,0.09090909090909091,0.0,2
<W_Call_missing_information | 46>,O_SELECTED,<O_SELECTED | 93>,0.8181818181818182,0.0,18
<W_Call_missing_information | 46>,W_Call_missing_information,<O_ACCEPTED | 5>,0.037037037037037035,0.0,1
<W_Call_missing_information | 46>,W_Call_missing_information,<O_ACCEPTED | 60>,0.037037037037037035,0.0,1
<W_Call_missing_information | 46>,W_Call_missing_information,<O_ACCEPTED | 93>,0.1111111111111111,0.0,3
