s,a,s',p_r,reward,number_occurrences,q,scale_factor,policy
<>,START,<START>,1.0,0.0,10469,0.35158155611316727,1.0,1
<A_ACCEPTED | 0>,A_DECLINED,<A_DECLINED | 48>,1.0,0.0,10,0.040193560273017764,0.9866142981514303,0
<A_REGISTERED | 139>,A_ACTIVATED,<A_ACTIVATED | 139>,1.0,0.0,7,0.35991249234571526,0.9413755384972874,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 22>,0.0104166666666666,0.0,2,0.48938400061458526,1.0,1
<A_REGISTERED | 30>,A_ACTIVATED,<A_ACTIVATED | 9>,0.9895833333333334,0.0,190,0.48938400061458526,1.0,1
<A_REGISTERED | 36>,END,<END | 3>,1.0,0.3944514530204068,1,0.09660852225695753,0.24491866240370908,1
<A_REGISTERED | 41>,A_ACTIVATED,<A_ACTIVATED | 12>,0.9738988580750408,0.0,597,0.4737801445404644,1.0,1
<A_REGISTERED | 41>,A_ACTIVATED,<A_ACTIVATED | 72>,0.0261011419249592,0.0,16,0.4737801445404644,1.0,1
<A_REGISTERED | 46>,A_ACTIVATED,<A_ACTIVATED | 79>,0.9647887323943662,0.0,137,0.5327666969921392,1.0,1
<A_REGISTERED | 46>,A_ACTIVATED,<A_ACTIVATED | 9>,0.0352112676056338,0.0,5,0.5327666969921392,1.0,1
<A_REGISTERED | 51>,A_ACTIVATED,<A_ACTIVATED | 12>,1.0,0.0,1,0.11635969897521564,0.24491866240370908,1
<A_REGISTERED | 70>,A_ACTIVATED,<A_ACTIVATED | 139>,0.0888888888888888,0.0,4,0.5981988729167044,0.9999999996616205,1
<A_REGISTERED | 70>,A_ACTIVATED,<A_ACTIVATED | 69>,0.7555555555555555,0.0,34,0.5981988729167044,0.9999999996616205,1
<A_REGISTERED | 70>,A_ACTIVATED,<A_ACTIVATED | 79>,0.1555555555555555,0.0,7,0.5981988729167044,0.9999999996616205,1
<A_REGISTERED | 94>,A_ACTIVATED,<A_ACTIVATED | 112>,0.9847560975609756,0.0,323,0.42413150550606776,1.0,1
<A_REGISTERED | 94>,A_ACTIVATED,<A_ACTIVATED | 12>,0.0152439024390243,0.0,5,0.42413150550606776,1.0,1
<A_REGISTERED | 96>,A_ACTIVATED,<A_ACTIVATED | 111>,0.0284360189573459,0.0,6,0.42342676547282454,1.0,1
<A_REGISTERED | 96>,A_ACTIVATED,<A_ACTIVATED | 72>,0.971563981042654,0.0,205,0.42342676547282454,1.0,1
<A_SUBMITTED | 7>,A_PARTLYSUBMITTED,<A_PARTLYSUBMITTED | 99>,1.0,0.0,10469,0.3515818022866288,1.0,1
<O_ACCEPTED | 102>,A_APPROVED,<A_APPROVED | 108>,0.391304347826087,0.0,9,0.5059369975164871,0.9999797400180382,1
<O_ACCEPTED | 102>,A_APPROVED,<A_APPROVED | 18>,0.6086956521739131,0.0,14,0.5059369975164871,0.9999797400180382,1
<O_ACCEPTED | 109>,A_APPROVED,<A_APPROVED | 119>,1.0,0.0,5,0.3848420715287617,0.8482836399575129,1
<O_ACCEPTED | 10>,A_APPROVED,<A_APPROVED | 71>,1.0,0.0,19,0.42557512064074554,0.9998503075449787,1
<O_ACCEPTED | 116>,A_APPROVED,<A_APPROVED | 82>,1.0,0.0,69,0.42294424411589904,0.9999999999999979,1
<O_ACCEPTED | 117>,A_APPROVED,<A_APPROVED | 71>,1.0,0.0,196,0.42563883556299337,1.0,1
<O_ACCEPTED | 11>,A_APPROVED,<A_APPROVED | 119>,1.0,0.0,4,0.345513527358485,0.7615941559557649,1
<O_ACCEPTED | 123>,A_APPROVED,<A_APPROVED | 44>,1.0,0.0,2,0.2764379487456998,0.4621171572600098,1
<O_ACCEPTED | 126>,A_APPROVED,<A_APPROVED | 119>,1.0,0.0,1,0.11111260544906619,0.24491866240370908,1
<O_ACCEPTED | 128>,A_APPROVED,<A_APPROVED | 44>,1.0,0.0,16,0.5977976307551617,0.999329299739067,1
<O_ACCEPTED | 129>,A_APPROVED,<A_APPROVED | 119>,1.0,0.0,2,0.2096493622084143,0.4621171572600098,1
<O_ACCEPTED | 130>,A_APPROVED,<A_APPROVED | 47>,1.0,0.0,33,0.4378991750420605,0.9999998634879418,1
<O_ACCEPTED | 134>,A_APPROVED,<A_APPROVED | 108>,0.0833333333333333,0.0,5,0.491026636365223,0.9999999999998128,1
<O_ACCEPTED | 134>,A_APPROVED,<A_APPROVED | 18>,0.9166666666666666,0.0,55,0.491026636365223,0.9999999999998128,1
<O_ACCEPTED | 137>,A_APPROVED,<A_APPROVED | 44>,1.0,0.0,11,0.5933293395311846,0.9918597245682077,1
<O_ACCEPTED | 13>,A_APPROVED,<A_APPROVED | 47>,1.0,0.0,3,0.27813124024749014,0.6351489523872873,1
<O_ACCEPTED | 16>,A_APPROVED,<A_APPROVED | 44>,1.0,0.0,2,0.2764379487456998,0.4621171572600098,1
<O_ACCEPTED | 19>,A_APPROVED,<A_APPROVED | 108>,1.0,0.0,50,0.5354373980354125,0.9999999999722241,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 18>,0.9863013698630136,0.0,72,0.4863168278244556,0.9999999999999997,1
<O_ACCEPTED | 1>,A_APPROVED,<A_APPROVED | 47>,0.0136986301369863,0.0,1,0.4863168278244556,0.9999999999999997,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 82>,0.8461538461538461,0.0,11,0.41491866262202654,0.996997635486526,1
<O_ACCEPTED | 20>,A_APPROVED,<A_APPROVED | 90>,0.1538461538461538,0.0,2,0.41491866262202654,0.996997635486526,1
<O_ACCEPTED | 25>,A_APPROVED,<A_APPROVED | 47>,0.3818181818181818,0.0,21,0.43032007891491136,0.99999999999772,1
<O_ACCEPTED | 25>,A_APPROVED,<A_APPROVED | 71>,0.6181818181818182,0.0,34,0.43032007891491136,0.99999999999772,1
<O_ACCEPTED | 26>,A_APPROVED,<A_APPROVED | 18>,1.0,0.0,14,0.4861019500373181,0.9981778976111987,1
<O_ACCEPTED | 34>,A_APPROVED,<A_APPROVED | 119>,0.0545454545454545,0.0,3,0.438759537631501,0.99999999999772,1
<O_ACCEPTED | 34>,A_APPROVED,<A_APPROVED | 47>,0.9454545454545454,0.0,52,0.438759537631501,0.99999999999772,1
<O_ACCEPTED | 36>,A_APPROVED,<A_APPROVED | 82>,1.0,0.0,97,0.4229442441158999,1.0,1
<O_ACCEPTED | 39>,A_APPROVED,<A_APPROVED | 108>,0.1111111111111111,0.0,1,0.45258799853004134,0.9780261147388136,1
<O_ACCEPTED | 39>,A_APPROVED,<A_APPROVED | 119>,0.8888888888888888,0.0,8,0.45258799853004134,0.9780261147388136,1
<O_ACCEPTED | 40>,A_APPROVED,<A_APPROVED | 108>,0.4736842105263157,0.0,9,0.5098620621954744,0.9998503075449787,1
<O_ACCEPTED | 40>,A_APPROVED,<A_APPROVED | 18>,0.5263157894736842,0.0,10,0.5098620621954744,0.9998503075449787,1
<O_ACCEPTED | 49>,A_APPROVED,<A_APPROVED | 108>,1.0,0.0,2,0.24743480827769387,0.4621171572600098,1
<O_ACCEPTED | 4>,A_APPROVED,<A_APPROVED | 29>,0.9545454545454546,0.0,147,0.47001291909358967,1.0,1
<O_ACCEPTED | 4>,A_APPROVED,<A_APPROVED | 82>,0.0454545454545454,0.0,7,0.47001291909358967,1.0,1
<O_ACCEPTED | 51>,A_APPROVED,<A_APPROVED | 29>,1.0,0.0,477,0.4722542845687177,1.0,1
<O_ACCEPTED | 55>,A_APPROVED,<A_APPROVED | 119>,0.0909090909090909,0.0,1,0.3957857036462099,0.9918597245682077,1
<O_ACCEPTED | 55>,A_APPROVED,<A_APPROVED | 47>,0.6363636363636364,0.0,7,0.3957857036462099,0.9918597245682077,1
<O_ACCEPTED | 55>,A_APPROVED,<A_APPROVED | 55>,0.2727272727272727,0.0,3,0.3957857036462099,0.9918597245682077,1
<O_ACCEPTED | 5>,A_APPROVED,<A_APPROVED | 108>,1.0,0.0,28,0.5354365075878776,0.9999983369439447,1
<O_ACCEPTED | 61>,A_APPROVED,<A_APPROVED | 108>,0.6923076923076923,0.0,9,0.5530830542964613,0.996997635486526,1
<O_ACCEPTED | 61>,A_APPROVED,<A_APPROVED | 44>,0.3076923076923077,0.0,4,0.5530830542964613,0.996997635486526,1
<O_ACCEPTED | 62>,A_APPROVED,<A_APPROVED | 18>,0.8571428571428571,0.0,24,0.47866201849135287,0.9999983369439447,1
<O_ACCEPTED | 62>,A_APPROVED,<A_APPROVED | 47>,0.0357142857142857,0.0,1,0.47866201849135287,0.9999983369439447,1
<O_ACCEPTED | 62>,A_APPROVED,<A_APPROVED | 71>,0.1071428571428571,0.0,3,0.47866201849135287,0.9999983369439447,1
<O_ACCEPTED | 63>,A_APPROVED,<A_APPROVED | 108>,0.2272727272727272,0.0,5,0.48818031687177676,0.9999665971563038,1
<O_ACCEPTED | 63>,A_APPROVED,<A_APPROVED | 119>,0.2272727272727272,0.0,5,0.48818031687177676,0.9999665971563038,1
<O_ACCEPTED | 63>,A_APPROVED,<A_APPROVED | 18>,0.5,0.0,11,0.48818031687177676,0.9999665971563038,1
<O_ACCEPTED | 63>,A_APPROVED,<A_APPROVED | 47>,0.0454545454545454,0.0,1,0.48818031687177676,0.9999665971563038,1
<O_ACCEPTED | 65>,A_APPROVED,<A_APPROVED | 47>,0.0759493670886076,0.0,6,0.4265700051268612,1.0,1
<O_ACCEPTED | 65>,A_APPROVED,<A_APPROVED | 71>,0.9240506329113924,0.0,73,0.4265700051268612,1.0,1
<O_ACCEPTED | 75>,A_APPROVED,<A_APPROVED | 29>,0.125,0.0,3,0.4291027261435619,0.9999877116507956,1
<O_ACCEPTED | 75>,A_APPROVED,<A_APPROVED | 82>,0.875,0.0,21,0.4291027261435619,0.9999877116507956,1
<O_ACCEPTED | 77>,A_APPROVED,<A_APPROVED | 119>,1.0,0.0,7,0.42707520840546315,0.9413755384972874,1
<O_ACCEPTED | 81>,A_APPROVED,<A_APPROVED | 18>,1.0,0.0,2,0.22504610834139205,0.4621171572600098,1
<O_ACCEPTED | 90>,A_APPROVED,<A_APPROVED | 90>,1.0,0.0,12,0.3770258875354458,0.9950547536867305,1
<O_ACCEPTED | 97>,A_APPROVED,<A_APPROVED | 47>,0.5100671140939598,0.0,76,0.43189246202995357,1.0,1
<O_ACCEPTED | 97>,A_APPROVED,<A_APPROVED | 71>,0.4899328859060403,0.0,73,0.43189246202995357,1.0,1
<O_ACCEPTED | 98>,A_APPROVED,<A_APPROVED | 108>,1.0,0.0,29,0.5354368579573567,0.9999989913051835,1
<O_CANCELLED | 102>,O_SELECTED,<O_SELECTED | 102>,0.5555555555555556,0.0,5,0.42844814095442074,0.9780261147388136,1
<O_CANCELLED | 102>,O_SELECTED,<O_SELECTED | 40>,0.2222222222222222,0.0,2,0.42844814095442074,0.9780261147388136,1
<O_CANCELLED | 102>,O_SELECTED,<O_SELECTED | 98>,0.2222222222222222,0.0,2,0.42844814095442074,0.9780261147388136,1
<O_CANCELLED | 109>,O_SELECTED,<O_SELECTED | 63>,1.0,0.0,1,0.10872686592454686,0.24491866240370908,1
<O_CANCELLED | 10>,O_SELECTED,<O_SELECTED | 62>,1.0,0.0,16,0.4585307230764283,0.999329299739067,1
<O_CANCELLED | 110>,O_SELECTED,<O_SELECTED | 110>,1.0,0.0,16,0.34551077154990734,0.999329299739067,1
<O_CANCELLED | 114>,O_SELECTED,<O_SELECTED | 114>,0.7941176470588235,0.0,27,0.3591081800357452,0.999999917201249,1
<O_CANCELLED | 114>,O_SELECTED,<O_SELECTED | 138>,0.1764705882352941,0.0,6,0.3591081800357452,0.999999917201249,1
<O_CANCELLED | 114>,O_SELECTED,<O_SELECTED | 8>,0.0294117647058823,0.0,1,0.3591081800357452,0.999999917201249,1
<O_CANCELLED | 116>,END,<END | 85>,1.0,0.0179468185461047,1,0.004395510792714042,0.24491866240370908,0
<O_CANCELLED | 116>,O_SELECTED,<O_SELECTED | 116>,0.8695652173913043,0.0,20,0.5011539132198333,0.9999797400180382,1
<O_CANCELLED | 116>,O_SELECTED,<O_SELECTED | 20>,0.1304347826086956,0.0,3,0.5011539132198333,0.9999797400180382,1
<O_CANCELLED | 117>,END,<END | 121>,1.0,0.029334827795196,8,0.02827958305134361,0.9640275800758169,0
<O_CANCELLED | 117>,O_SELECTED,<O_SELECTED | 117>,0.1071428571428571,0.0,3,0.4406818733820433,0.9999983369439447,1
<O_CANCELLED | 117>,O_SELECTED,<O_SELECTED | 62>,0.8928571428571429,0.0,25,0.4406818733820433,0.9999983369439447,1
<O_CANCELLED | 11>,O_SELECTED,<O_SELECTED | 39>,1.0,0.0,1,0.05380080766353424,0.24491866240370908,1
<O_CANCELLED | 120>,END,<END | 120>,1.0,0.0143006311929856,14,0.014274573978727494,0.9981778976111987,1
<O_CANCELLED | 121>,END,<END | 121>,0.65,0.029334827795196,39,0.0253490245580093,0.9999999999998128,1
<O_CANCELLED | 121>,END,<END | 85>,0.35,0.0179468185461047,21,0.0253490245580093,0.9999999999998128,1
<O_CANCELLED | 122>,END,<END | 122>,0.7547169811320755,0.0248450767621351,40,0.024987988794273698,0.9999999999938024,1
<O_CANCELLED | 122>,END,<END | 68>,0.2452830188679245,0.0254277181245623,13,0.024987988794273698,0.9999999999938024,1
<O_CANCELLED | 122>,W_Call_after_offer,<W_Call_after_offer | 122>,0.8571428571428571,0.0,6,0.022056075783038337,0.9413755384972874,0
<O_CANCELLED | 122>,W_Call_after_offer,<W_Call_after_offer | 68>,0.1428571428571428,0.0,1,0.022056075783038337,0.9413755384972874,0
<O_CANCELLED | 123>,O_SELECTED,<O_SELECTED | 123>,0.5,0.0,1,3.069547705373807e-05,0.4621171572600098,1
<O_CANCELLED | 123>,O_SELECTED,<O_SELECTED | 50>,0.5,0.0,1,3.069547705373807e-05,0.4621171572600098,1
<O_CANCELLED | 128>,END,<END | 128>,1.0,0.0400395718749031,1,0.009806438386818437,0.24491866240370908,0
<O_CANCELLED | 128>,O_SELECTED,<O_SELECTED | 128>,1.0,0.0,1,0.05678560734451782,0.24491866240370908,1
<O_CANCELLED | 130>,O_SELECTED,<O_SELECTED | 1>,0.2857142857142857,0.0,2,0.41601060508103993,0.9413755384972874,1
<O_CANCELLED | 130>,O_SELECTED,<O_SELECTED | 26>,0.1428571428571428,0.0,1,0.41601060508103993,0.9413755384972874,1
<O_CANCELLED | 130>,O_SELECTED,<O_SELECTED | 40>,0.4285714285714285,0.0,3,0.41601060508103993,0.9413755384972874,1
<O_CANCELLED | 130>,O_SELECTED,<O_SELECTED | 62>,0.1428571428571428,0.0,1,0.41601060508103993,0.9413755384972874,1
<O_CANCELLED | 134>,O_SELECTED,<O_SELECTED | 134>,1.0,0.0,1,0.08844462062025618,0.24491866240370908,1
<O_CANCELLED | 136>,END,<END | 17>,0.902135231316726,0.0261198672023346,507,0.02628388021384548,1.0,1
<O_CANCELLED | 136>,END,<END | 80>,0.0569395017793594,0.0305501198692428,32,0.02628388021384548,1.0,1
<O_CANCELLED | 136>,END,<END | 91>,0.0409252669039145,0.023963659686163,23,0.02628388021384548,1.0,1
<O_CANCELLED | 136>,W_Call_after_offer,<W_Call_after_offer | 17>,0.75,0.0,12,0.025432602302542608,0.999329299739067,0
<O_CANCELLED | 136>,W_Call_after_offer,<W_Call_after_offer | 80>,0.0625,0.0,1,0.025432602302542608,0.999329299739067,0
<O_CANCELLED | 136>,W_Call_after_offer,<W_Call_after_offer | 91>,0.1875,0.0,3,0.025432602302542608,0.999329299739067,0
<O_CANCELLED | 137>,O_SELECTED,<O_SELECTED | 137>,1.0,0.0,1,0.01434081992489163,0.24491866240370908,1
<O_CANCELLED | 138>,O_SELECTED,<O_SELECTED | 138>,0.9411764705882352,0.0,16,0.3523720831989945,0.9995931460438896,1
<O_CANCELLED | 138>,O_SELECTED,<O_SELECTED | 6>,0.0588235294117647,0.0,1,0.3523720831989945,0.9995931460438896,1
<O_CANCELLED | 13>,O_SELECTED,<O_SELECTED | 62>,0.3333333333333333,0.0,2,0.4063208940922839,0.9051482536448664,1
<O_CANCELLED | 13>,O_SELECTED,<O_SELECTED | 63>,0.6666666666666666,0.0,4,0.4063208940922839,0.9051482536448664,1
<O_CANCELLED | 17>,END,<END | 80>,1.0,0.0305501198692428,3,0.019403876630255616,0.6351489523872873,1
<O_CANCELLED | 19>,O_SELECTED,<O_SELECTED | 128>,0.4,0.0,2,0.18794349253150497,0.8482836399575129,1
<O_CANCELLED | 19>,O_SELECTED,<O_SELECTED | 19>,0.6,0.0,3,0.18794349253150497,0.8482836399575129,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 102>,0.21875,0.0,7,0.45097977997413746,0.9999997749296758,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 134>,0.0625,0.0,2,0.45097977997413746,0.9999997749296758,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 1>,0.4375,0.0,14,0.45097977997413746,0.9999997749296758,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 26>,0.09375,0.0,3,0.45097977997413746,0.9999997749296758,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 40>,0.09375,0.0,3,0.45097977997413746,0.9999997749296758,1
<O_CANCELLED | 1>,O_SELECTED,<O_SELECTED | 63>,0.09375,0.0,3,0.45097977997413746,0.9999997749296758,1
<O_CANCELLED | 20>,END,<END | 20>,1.0,0.0407647344967462,1,0.009984044246185415,0.24491866240370908,0
<O_CANCELLED | 20>,O_SELECTED,<O_SELECTED | 20>,0.8888888888888888,0.0,8,0.463232384676695,0.9780261147388136,1
<O_CANCELLED | 20>,O_SELECTED,<O_SELECTED | 90>,0.1111111111111111,0.0,1,0.463232384676695,0.9780261147388136,1
<O_CANCELLED | 24>,O_SELECTED,<O_SELECTED | 114>,0.168141592920354,0.0,19,0.3494237826883575,1.0,1
<O_CANCELLED | 24>,O_SELECTED,<O_SELECTED | 24>,0.7168141592920354,0.0,81,0.3494237826883575,1.0,1
<O_CANCELLED | 24>,O_SELECTED,<O_SELECTED | 87>,0.0088495575221238,0.0,1,0.3494237826883575,1.0,1
<O_CANCELLED | 24>,O_SELECTED,<O_SELECTED | 8>,0.1061946902654867,0.0,12,0.3494237826883575,1.0,1
<O_CANCELLED | 25>,O_SELECTED,<O_SELECTED | 1>,0.2857142857142857,0.0,2,0.4347813682085341,0.9413755384972874,1
<O_CANCELLED | 25>,O_SELECTED,<O_SELECTED | 62>,0.7142857142857143,0.0,5,0.4347813682085341,0.9413755384972874,1
<O_CANCELLED | 26>,O_SELECTED,<O_SELECTED | 134>,0.1111111111111111,0.0,1,0.4196273879686786,0.9780261147388136,1
<O_CANCELLED | 26>,O_SELECTED,<O_SELECTED | 26>,0.7777777777777778,0.0,7,0.4196273879686786,0.9780261147388136,1
<O_CANCELLED | 26>,O_SELECTED,<O_SELECTED | 81>,0.1111111111111111,0.0,1,0.4196273879686786,0.9780261147388136,1
<O_CANCELLED | 2>,O_SELECTED,<O_SELECTED | 114>,0.0205479452054794,0.0,6,0.35225763991803577,1.0,1
<O_CANCELLED | 2>,O_SELECTED,<O_SELECTED | 58>,0.9794520547945206,0.0,286,0.35225763991803577,1.0,1
<O_CANCELLED | 31>,END,<END | 122>,0.2,0.0248450767621351,1,0.02094043967544309,0.8482836399575129,0
<O_CANCELLED | 31>,END,<END | 52>,0.8,0.0246458030920519,4,0.02094043967544309,0.8482836399575129,0
<O_CANCELLED | 31>,O_SELECTED,<O_SELECTED | 138>,0.5,0.0,3,0.25301012294329206,0.9051482536448664,1
<O_CANCELLED | 31>,O_SELECTED,<O_SELECTED | 76>,0.5,0.0,3,0.25301012294329206,0.9051482536448664,1
<O_CANCELLED | 34>,O_SELECTED,<O_SELECTED | 39>,0.25,0.0,1,0.29539563758905685,0.7615941559557649,1
<O_CANCELLED | 34>,O_SELECTED,<O_SELECTED | 63>,0.75,0.0,3,0.29539563758905685,0.7615941559557649,1
<O_CANCELLED | 36>,END,<END | 36>,1.0,0.0406815899026214,2,0.01879966067861692,0.4621171572600098,0
<O_CANCELLED | 36>,O_SELECTED,<O_SELECTED | 116>,0.2368421052631578,0.0,9,0.4879079557238018,0.9999999887944072,1
<O_CANCELLED | 36>,O_SELECTED,<O_SELECTED | 36>,0.7631578947368421,0.0,29,0.4879079557238018,0.9999999887944072,1
<O_CANCELLED | 39>,O_SELECTED,<O_SELECTED | 128>,0.25,0.0,1,0.16961827977079713,0.7615941559557649,1
<O_CANCELLED | 39>,O_SELECTED,<O_SELECTED | 39>,0.75,0.0,3,0.16961827977079713,0.7615941559557649,1
<O_CANCELLED | 40>,O_SELECTED,<O_SELECTED | 40>,0.6666666666666666,0.0,2,0.26347055552368237,0.6351489523872873,1
<O_CANCELLED | 40>,O_SELECTED,<O_SELECTED | 98>,0.3333333333333333,0.0,1,0.26347055552368237,0.6351489523872873,1
<O_CANCELLED | 43>,O_SELECTED,<O_SELECTED | 24>,0.1224489795918367,0.0,12,0.3492061301234814,1.0,1
<O_CANCELLED | 43>,O_SELECTED,<O_SELECTED | 58>,0.6428571428571429,0.0,63,0.3492061301234814,1.0,1
<O_CANCELLED | 43>,O_SELECTED,<O_SELECTED | 87>,0.2346938775510204,0.0,23,0.3492061301234814,1.0,1
<O_CANCELLED | 43>,W_Call_after_offer,<A_CANCELLED | 58>,1.0,0.0,1,0.006167417488270723,0.24491866240370908,0
<O_CANCELLED | 49>,O_SELECTED,<O_SELECTED | 49>,1.0,0.0,2,0.04422737185905202,0.4621171572600098,1
<O_CANCELLED | 4>,END,<END | 36>,1.0,0.0406815899026214,3,0.025838869208099226,0.6351489523872873,0
<O_CANCELLED | 4>,O_SELECTED,<O_SELECTED | 116>,0.0833333333333333,0.0,1,0.4832648560291081,0.9950547536867305,1
<O_CANCELLED | 4>,O_SELECTED,<O_SELECTED | 36>,0.9166666666666666,0.0,11,0.4832648560291081,0.9950547536867305,1
<O_CANCELLED | 51>,END,<END | 17>,0.8571428571428571,0.0261198672023346,6,0.026546896845708313,0.9413755384972874,0
<O_CANCELLED | 51>,END,<END | 36>,0.1428571428571428,0.0406815899026214,1,0.026546896845708313,0.9413755384972874,0
<O_CANCELLED | 51>,O_SELECTED,<O_SELECTED | 36>,0.9166666666666666,0.0,22,0.46262142731454664,0.9999877116507956,1
<O_CANCELLED | 51>,O_SELECTED,<O_SELECTED | 51>,0.0833333333333333,0.0,2,0.46262142731454664,0.9999877116507956,1
<O_CANCELLED | 52>,END,<END | 52>,1.0,0.0246458030920519,5,0.020906631556601912,0.8482836399575129,1
<O_CANCELLED | 52>,W_Call_after_offer,<W_Call_after_offer | 52>,1.0,0.0,4,0.0169897228770684,0.7615941559557649,0
<O_CANCELLED | 55>,O_SELECTED,<O_SELECTED | 40>,1.0,0.0,1,0.10079517998328132,0.24491866240370908,1
<O_CANCELLED | 5>,O_SELECTED,<O_SELECTED | 5>,0.75,0.0,3,0.22980832287639288,0.7615941559557649,1
<O_CANCELLED | 5>,O_SELECTED,<O_SELECTED | 61>,0.25,0.0,1,0.22980832287639288,0.7615941559557649,1
<O_CANCELLED | 60>,W_Assess_application,<W_Assess_application | 122>,1.0,0.0,1,0.0024487708267566678,0.24491866240370908,1
<O_CANCELLED | 61>,O_SELECTED,<O_SELECTED | 61>,1.0,0.0,1,0.07379921535065868,0.24491866240370908,1
<O_CANCELLED | 62>,O_SELECTED,<O_SELECTED | 1>,0.0434782608695652,0.0,1,0.45968871057110855,0.9999797400180382,1
<O_CANCELLED | 62>,O_SELECTED,<O_SELECTED | 26>,0.1739130434782608,0.0,4,0.45968871057110855,0.9999797400180382,1
<O_CANCELLED | 62>,O_SELECTED,<O_SELECTED | 62>,0.782608695652174,0.0,18,0.45968871057110855,0.9999797400180382,1
<O_CANCELLED | 63>,O_SELECTED,<O_SELECTED | 102>,0.125,0.0,1,0.3939109549163534,0.9640275800758169,1
<O_CANCELLED | 63>,O_SELECTED,<O_SELECTED | 19>,0.125,0.0,1,0.3939109549163534,0.9640275800758169,1
<O_CANCELLED | 63>,O_SELECTED,<O_SELECTED | 40>,0.25,0.0,2,0.3939109549163534,0.9640275800758169,1
<O_CANCELLED | 63>,O_SELECTED,<O_SELECTED | 63>,0.5,0.0,4,0.3939109549163534,0.9640275800758169,1
<O_CANCELLED | 64>,O_SELECTED,<O_SELECTED | 58>,1.0,0.0,538,0.3520822363630641,1.0,1
<O_CANCELLED | 65>,O_SELECTED,<O_SELECTED | 26>,0.0769230769230769,0.0,1,0.45763731821907877,0.996997635486526,1
<O_CANCELLED | 65>,O_SELECTED,<O_SELECTED | 62>,0.9230769230769232,0.0,12,0.45763731821907877,0.996997635486526,1
<O_CANCELLED | 67>,O_SELECTED,<O_SELECTED | 67>,1.0,0.0,4,0.15646782834158343,0.7615941559557649,1
<O_CANCELLED | 68>,END,<END | 52>,0.0967741935483871,0.0246458030920519,3,0.025352039520274965,0.9999996289217963,1
<O_CANCELLED | 68>,END,<END | 68>,0.9032258064516128,0.0254277181245623,28,0.025352039520274965,0.9999996289217963,1
<O_CANCELLED | 68>,W_Call_after_offer,<W_Call_after_offer | 52>,0.5,0.0,1,0.008886164996134652,0.4621171572600098,0
<O_CANCELLED | 68>,W_Call_after_offer,<W_Call_after_offer | 68>,0.5,0.0,1,0.008886164996134652,0.4621171572600098,0
<O_CANCELLED | 6>,O_SELECTED,<O_SELECTED | 67>,0.0666666666666666,0.0,2,0.31091047055706905,0.9999993881955461,1
<O_CANCELLED | 6>,O_SELECTED,<O_SELECTED | 6>,0.9333333333333332,0.0,28,0.31091047055706905,0.9999993881955461,1
<O_CANCELLED | 74>,O_SELECTED,<O_SELECTED | 114>,0.922077922077922,0.0,71,0.3594834767824447,1.0,1
<O_CANCELLED | 74>,O_SELECTED,<O_SELECTED | 138>,0.0129870129870129,0.0,1,0.3594834767824447,1.0,1
<O_CANCELLED | 74>,O_SELECTED,<O_SELECTED | 24>,0.0259740259740259,0.0,2,0.3594834767824447,1.0,1
<O_CANCELLED | 74>,O_SELECTED,<O_SELECTED | 87>,0.0389610389610389,0.0,3,0.3594834767824447,1.0,1
<O_CANCELLED | 75>,O_SELECTED,<O_SELECTED | 116>,1.0,0.0,2,0.23061991081425928,0.4621171572600098,1
<O_CANCELLED | 76>,O_SELECTED,<O_SELECTED | 76>,1.0,0.0,2,0.09445758820043341,0.4621171572600098,1
<O_CANCELLED | 77>,END,<END | 120>,1.0,0.0143006311929856,2,0.006608567033926328,0.4621171572600098,0
<O_CANCELLED | 77>,O_SELECTED,<O_SELECTED | 63>,0.75,0.0,3,0.26322883139959197,0.7615941559557649,1
<O_CANCELLED | 77>,O_SELECTED,<O_SELECTED | 77>,0.25,0.0,1,0.26322883139959197,0.7615941559557649,1
<O_CANCELLED | 80>,END,<END | 122>,0.1963190184049079,0.0248450767621351,32,0.029147257288205955,1.0,1
<O_CANCELLED | 80>,END,<END | 80>,0.7607361963190185,0.0305501198692428,124,0.029147257288205955,1.0,1
<O_CANCELLED | 80>,END,<END | 91>,0.0429447852760736,0.023963659686163,7,0.029147257288205955,1.0,1
<O_CANCELLED | 80>,W_Call_after_offer,<W_Call_after_offer | 122>,0.2857142857142857,0.0,2,0.02360600121162869,0.9413755384972874,0
<O_CANCELLED | 80>,W_Call_after_offer,<W_Call_after_offer | 80>,0.5714285714285714,0.0,4,0.02360600121162869,0.9413755384972874,0
<O_CANCELLED | 80>,W_Call_after_offer,<W_Call_after_offer | 91>,0.1428571428571428,0.0,1,0.02360600121162869,0.9413755384972874,0
<O_CANCELLED | 81>,O_SELECTED,<O_SELECTED | 81>,1.0,0.0,2,0.12588325281477716,0.4621171572600098,1
<O_CANCELLED | 85>,END,<END | 85>,1.0,0.0179468185461047,28,0.017946788699539442,0.9999983369439447,1
